Price,Open,High,Low,Close,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2006-08-31,103.5124224799844,113.04751640279868,103.5124224799844,111.2111587524414,44955888
2006-09-01,110.97726572926793,112.31098539838725,110.97726572926793,111.7237548828125,18774303
2006-09-04,111.97755552008299,113.26151097974355,111.97755552008299,112.62948608398438,21722805
2006-09-05,111.97258772062446,112.96789783971914,111.07681259988867,112.06714630126953,13024825
2006-09-06,112.07212741474781,114.06276114252121,111.87307068605354,113.21674346923828,31321902
2006-09-07,112.96788411617219,112.96788411617219,111.50477762155398,112.04224395751953,24551500
2006-09-08,112.47024500828167,112.9131661258339,110.7284522653599,112.54988098144531,39334302
2006-09-11,112.66931068013577,112.96292596386975,107.79228188561699,108.26007843017578,41672348
2006-09-12,108.68803442493605,110.45471546634464,106.80689580200206,110.16607666015625,50741607
2006-09-13,110.65877423401153,112.0024401644263,110.57915155490015,111.09173583984375,35040119
2006-09-14,111.4749315065762,113.15701382908775,111.05690577886178,112.1069564819336,27713657
2006-09-15,112.1716507850818,113.86367256770912,110.90262448198833,113.52527618408203,26321350
2006-09-18,113.9631993833615,114.52554112122202,111.98750213326487,112.81361389160156,24127707
2006-09-19,112.96789159777828,114.0030262895529,110.38008808875183,111.26094055175781,26778672
2006-09-20,110.87774294159122,112.64940069961739,109.98693764514734,112.28610229492188,27366195
2006-09-21,112.78376161044132,113.83380553676088,112.49511613433353,113.3560562133789,32394562
2006-09-22,112.94301487863116,115.34668427118108,112.27117859972968,115.05805206298828,46463515
2006-09-25,115.43627355342781,116.94914430854672,115.05805254260709,115.76471710205078,37707061
2006-09-26,115.85432065781865,117.64587101568526,115.47111653671054,117.35723876953125,33132674
2006-09-27,118.04396528566066,119.11891115057776,116.47634752646496,116.85456848144531,21181864
2006-09-28,116.57093781851044,117.44681396693741,115.75477868636271,116.25243377685547,33521163
2006-09-29,118.42221233797912,118.42221233797912,116.36192223046767,116.62567901611328,17727148
2006-10-03,115.97870964496381,117.08351417253404,115.45617917375019,115.63533020019531,9095349
2006-10-04,115.95383377333332,116.15289046864751,113.7641436840576,114.3663101196289,44511779
2006-10-05,115.45619343605055,115.89413150962332,114.52060027271312,114.9485855102539,35692547
2006-10-06,116.05335092604825,116.88941554204577,114.65991432877328,115.73983001708984,23645475
2006-10-09,114.95852057384488,116.15288728936625,114.47081839551034,114.80424499511719,14470574
2006-10-10,115.45618779703955,115.93393719140641,114.1672490852716,114.55045318603516,11522501
2006-10-11,114.95851250735933,115.64527132737064,113.31624177854897,113.79399108886719,23692513
2006-10-12,113.90847431665338,116.75009521201764,113.689498648487,116.32707977294922,34037745
2006-10-13,116.75010318369576,119.0343388732391,116.75010318369576,118.51179504394531,47385989
2006-10-16,118.93978129415561,121.3285284274407,118.84025293196994,120.77115631103516,38044671
2006-10-17,120.93040408277434,121.60721017282194,119.94503352142142,120.95030975341797,22184239
2006-10-18,119.65640533104708,121.47782740900183,119.65640533104708,120.283447265625,21577563
2006-10-19,120.83085741607115,120.83085741607115,118.10370092232957,119.14878845214844,32234690
2006-10-20,120.01471692369596,121.35837627145699,119.43742589741818,119.790771484375,33183754
2006-10-23,119.43740805029309,119.52698355500357,118.6113095520226,118.82530212402344,15570647
2006-10-26,118.44210087123315,118.84022752301911,116.45148090046634,116.94415283203125,21219811
2006-10-27,117.83499336031828,122.1347383265858,117.45677228473234,121.6968002319336,41792532
2006-10-30,121.92570243280343,123.41866745158742,120.64671670871988,123.03547668457031,17880493
2006-10-31,122.92101207391124,123.31913873535001,121.25386581474868,122.02523040771484,17921966
2006-11-01,121.52762338139047,126.20559024584563,121.43804783703958,125.84727478027344,48093538
2006-11-02,126.20556109117365,129.29101996839063,125.26001509845143,127.73336791992188,36317956
2006-11-03,128.3952493122728,128.58435319241192,126.20555899615151,128.16632080078125,28470721
2006-11-06,127.99709727180108,130.88349881087424,127.42478939445161,129.8384246826172,30595173
2006-11-07,130.18679101828238,130.97807463225783,127.91250839224098,128.52462768554688,31880044
2006-11-08,128.5246190030141,128.86301537488555,123.55303866112689,124.63792419433594,42717762
2006-11-09,125.01116571265958,126.06620606086001,123.7968932965915,125.46900939941406,35843381
2006-11-10,126.10599796760243,128.76347087769526,124.72748405830272,127.92740631103516,30040836
2006-11-13,128.19617453896075,128.99242794941233,127.59899112520445,127.9374008178711,9861469
2006-11-14,128.43505407761305,128.98247330656577,126.6484603468456,127.34020233154297,14216391
2006-11-15,127.59899100612924,127.98218181377526,125.22019690058566,125.67305755615234,18325127
2006-11-16,125.90698312147144,127.59901866179065,124.9266086881412,125.98163604736328,14140848
2006-11-17,126.40462655143254,126.6036965726042,124.64790437407875,125.33466339111328,10982566
2006-11-20,121.95057973765876,126.19558989543715,121.95057973765876,125.30976104736328,24385013
2006-11-21,126.10599121548947,127.24064071794558,125.32466062928395,126.80768585205078,16005333
2006-11-22,127.38997303607738,128.44501349506476,126.63354422733325,127.21580505371094,15767608
2006-11-23,127.39990932813113,128.3753269740772,126.30507095629287,126.59868621826172,16107904
2006-11-24,126.40462328104124,126.8425613704887,125.24011484675633,125.6432113647461,18410392
2006-11-27,125.6083570267764,126.30506871791813,124.47867711011024,124.69763946533203,15857501
2006-11-28,124.34431814405744,126.37474967834065,123.40872505854819,124.48365783691406,27266564
2006-11-29,124.92159995344029,125.97662709585057,124.03080124134198,124.34432220458984,15458547
2006-11-30,124.51351050255418,125.50882055260534,123.42364187841736,123.86157989501953,23547891
2006-12-01,123.92630055002799,126.29514205179233,123.92630055002799,125.51382446289062,19952019
2006-12-04,125.90695328211075,127.00180502032335,124.9713601955127,125.39934539794922,21858012
2006-12-05,127.39989127329989,128.833139103343,125.90692644469186,127.35511016845703,32943928
2006-12-06,127.87764300325655,129.2860154216641,126.41951970658546,127.53426361083984,27990519
2006-12-07,127.49941649526954,130.28628913219524,127.49941649526954,129.4900360107422,33453887
2006-12-08,129.88822170340796,129.88822170340796,125.9069675718268,126.32003021240234,25528483
2006-12-11,127.39993443421129,127.39993443421129,122.05511508213945,123.41869354248047,39687399
2006-12-12,123.21963249198768,125.30979474278551,117.08354226208104,119.97491455078125,60181243
2006-12-13,120.92042649440168,123.62767717423746,119.53694265134935,123.2594223022461,45985404
2006-12-14,123.91630706860705,126.74299140533604,123.32409356537278,125.35453796386719,26296213
2006-12-15,126.00648239532349,126.40460909451772,123.96609801113817,124.78225708007812,21131992
2006-12-18,125.40930903626528,129.19149304932765,123.72225681331328,128.3056640625,22069305
2006-12-19,129.1716060807572,129.1716060807572,122.4233962118331,124.76734924316406,36971040
2006-12-20,125.40926486828948,126.90222961792702,122.75177884374843,124.30447387695312,36757166
2006-12-21,124.61305082072656,126.16574634154837,123.72722186768888,125.55362701416016,20249661
2006-12-22,125.56358582276341,126.90227550761055,125.03607221775799,126.6584243774414,12273869
2006-12-26,127.88760553669852,127.88760553669852,126.00646675048539,127.101318359375,14411909
2006-12-27,127.89755809315737,129.1815135460205,127.44968056232909,128.72865295410156,20441871
2006-12-28,129.0919391938304,129.689122528436,126.2304130149,126.87239074707031,35820527
2006-12-29,127.40486688271169,128.09660867454164,125.92682474610667,126.41950988769531,19637297
2007-01-02,126.90225812339901,127.97720414665345,126.43446159947727,127.489501953125,10061125
2007-01-03,127.89753378603754,128.48477745784277,126.93706555355541,127.85275268554688,13034467
2007-01-04,128.3952299777062,129.3905399838362,127.10132165447193,127.4496841430664,26444841
2007-01-05,126.90229123751025,130.58494738102291,126.90229123751025,128.2111358642578,26660981
2007-01-08,128.7933452501502,128.7933452501502,126.06620217142968,127.08638763427734,19173370
2007-01-09,128.8729760312493,128.8729760312493,126.60366342825463,127.23070526123047,22409750
2007-01-10,126.9022508376264,128.48480463315767,125.81736533001852,126.7181167602539,42113055
2007-01-11,126.9022645203459,129.39055307559968,125.92686008412036,129.0421905517578,19496132
2007-01-12,130.25645375380964,133.86942536067724,128.89287568879044,133.32200622558594,39190014
2007-01-15,135.8401799297981,136.55679737861408,133.9689804028289,135.8551025390625,28151257
2007-01-16,136.05915639037627,136.5568115082639,133.779890369421,134.0635528564453,15692397
2007-01-17,135.16336416288584,135.5614908843205,133.88439153809475,134.35218811035156,13686536
2007-01-18,134.86476177625983,137.82084694725114,134.26757835600665,136.0989532470703,30901337
2007-01-19,142.13053890602,142.13053890602,136.7807371962236,137.6267547607422,56511743
2007-01-22,137.85069532147958,138.84102231664843,136.462228357853,136.7409210205078,13715121
2007-01-23,136.46221893388736,137.42767041945683,135.12849929786617,135.41714477539062,10620755
2007-01-24,136.79568367631313,136.79568367631313,135.38731088432112,136.30796813964844,14724968
2007-01-25,137.32318451256043,137.32318451256043,135.61622680137236,136.41744995117188,22136178
2007-01-29,136.35774482672502,138.7365390400505,135.88496519073772,137.58197021484375,14797851
2007-01-31,137.94524842290522,138.24881651644145,135.22306183916075,136.00437927246094,23624188
2007-02-01,136.15869779643663,137.7512049567269,135.7655540692217,137.11419677734375,8045902
2007-02-02,137.721289616748,138.71659953715522,136.16362467469077,136.86033630371094,14278285
2007-02-05,137.35302625227183,138.44786454503713,136.5567729730811,138.08457946777344,8424574
2007-02-06,132.3765010205333,140.13993949089559,132.3765010205333,138.2687530517578,15368716
2007-02-07,139.14458016759312,139.32373116373978,137.47742082338954,138.83602905273438,13360974
2007-02-08,139.0400807353606,139.64224712311398,137.45255720772116,139.05003356933594,8767390
2007-02-09,139.39341951060646,140.0204613685688,136.3577252770439,138.52749633789062,13458978
2007-02-12,138.04976277631505,138.04976277631505,134.68561133348865,135.25791931152344,11095995
2007-02-13,134.96429988163374,137.8507018400484,133.57086307879584,135.95960998535156,12632180
2007-02-14,135.87502083545067,138.0199168956636,133.59575483854775,137.0594482421875,12438544
2007-02-15,137.60185923051068,140.70723666265354,137.60185923051068,140.035400390625,17888402
2007-02-19,140.33894228239166,142.32956199597075,140.33894228239166,141.40890502929688,13674777
2007-02-20,142.23006203909551,143.76283846124727,140.3638590073968,140.79681396484375,28700335
2007-02-21,138.4478848697195,141.8319418708288,138.4478848697195,140.0155029296875,13364272
2007-02-22,140.83662980614017,141.9264984708949,139.34366467542267,140.5430145263672,32546891
2007-02-23,141.73243878614522,143.69320083201023,139.55270103764454,140.6624755859375,32824943
2007-02-26,141.33429510837678,142.3096995961046,136.60656520719644,139.99560546875,63419942
2007-02-27,129.8981530804615,140.84657687932977,129.8981530804615,139.8861083984375,26148818
2007-02-28,134.37702448305131,137.35301454856852,132.49091613278276,134.61590576171875,61743983
2007-03-01,136.85542021986757,136.85542021986757,131.28664162304813,136.13381958007812,34581643
2007-03-02,136.45728963513204,136.45728963513204,130.18681624795767,131.0029754638672,41534412
2007-03-05,129.39054269796958,129.49007104303766,124.23482825364404,125.34458923339844,47152367
2007-03-06,126.80273516190056,130.07731096845555,125.73775521637347,129.1765594482422,31088166
2007-03-07,130.48535154591372,132.27691450442722,125.51874208098222,128.26083374023438,30188258
2007-03-08,131.28165318786787,133.37180188596517,128.39525103898805,132.92889404296875,29274218
2007-03-09,133.17274097203395,134.34720215118213,129.88821220123484,131.2020263671875,21098499
2007-03-12,132.36648222044835,132.83427859711136,130.08721732715503,130.95314025878906,18864108
2007-03-13,130.95320264804516,132.54569633847183,129.91309802257047,132.0530242919922,13837877
2007-03-14,130.28631419683788,130.28631419683788,125.53369656558053,127.9323959350586,23510172
2007-03-15,129.29097828274817,130.37587691731403,127.30035857949375,127.73829650878906,25017125
2007-03-16,127.73831036739666,129.9678115867689,127.00178737560292,129.40545654296875,22468407
2007-03-19,129.50005066331838,131.18211990737854,129.10192391253403,130.7392120361328,10332291
2007-03-20,131.18210414566846,132.87413931116004,130.98304743827637,131.67478942871094,10261183
2007-03-21,132.57542210316333,134.96579600438764,131.06888595836787,134.58413696289062,10490395
2007-03-22,135.28723370103646,138.5965911672084,135.28723370103646,138.12454223632812,21121580
2007-03-23,138.1998800692923,138.98328502319518,136.59289692374364,138.20489501953125,16677657
2007-03-26,138.9029338790801,138.9029338790801,135.58854769402888,137.04989624023438,12894448
2007-03-28,136.59288919882886,137.9989926671838,134.8402848700583,135.58853149414062,18664269
2007-03-29,136.9946497699627,137.49682867658632,135.18680034253435,136.3116912841797,23169325
2007-03-30,136.59292483730056,138.08943188487606,135.90996624714631,137.62742614746094,23147171
2007-04-02,136.09069578013063,136.4723548852113,131.09400935919638,131.96780395507812,28788942
2007-04-03,132.6256547860806,135.18676520325212,131.52086416047013,134.65948486328125,23283681
2007-04-04,135.38766004934817,137.49179351558263,135.3575301239172,136.9193115234375,17412059
2007-04-05,136.8941904623545,137.07498341586006,135.80948637714496,136.47738647460938,10617290
2007-04-09,137.09511089606795,139.40512606746415,136.79379815638322,139.0335235595703,9728896
2007-04-10,139.55575547280952,139.60597201581515,137.65751651136958,139.0435333251953,11596942
2007-04-11,139.11886116023416,140.4496465742597,138.3053396977175,139.26449584960938,14678962
2007-04-12,139.0033578618238,139.90728243934396,137.8232355977232,139.35487365722656,9616770
2007-04-13,138.12453026931496,142.20724899091314,138.12453026931496,141.81053161621094,13299955
2007-04-16,142.4282065442364,147.03821877542455,142.34283172602477,146.41049194335938,14851941
2007-04-17,147.1386844041819,149.4487126846085,145.86817220218686,148.223388671875,33423430
2007-04-18,147.9421436332987,150.24211469186497,147.9421436332987,149.18252563476562,20053251
2007-04-19,147.16378744331223,150.6037216239966,146.69676683218313,149.88560485839844,19251241
2007-04-20,150.1517732213251,155.1735760965768,150.1517732213251,154.81703186035156,20879952
2007-04-23,154.97268423523315,156.6800870076322,153.19496489023734,156.10760498046875,21884768
2007-04-24,156.07746716978448,159.6529922973604,154.77682518575807,158.98509216308594,20824121
2007-04-25,158.88969169894528,160.69754108097234,156.98140921990742,160.53683471679688,18046358
2007-04-26,161.701893252999,163.36912283234895,159.09055236766255,160.38116455078125,54287817
2007-04-27,161.90278048769213,161.90278048769213,153.86790400904692,154.59104919433594,27450567
2007-04-30,155.65564715076593,157.88532887812252,150.75437808329153,156.78555297851562,20872174
2007-05-03,158.18660730028617,163.71058763887493,158.18660730028617,163.32391357421875,32242197
2007-05-04,163.73572069488273,164.313217676387,158.3975476703225,159.00518798828125,32242949
2007-05-07,161.1996921773372,162.5053624401993,160.29576764219848,161.350341796875,24784859
2007-05-08,161.55120073331017,162.1437692367705,159.69313536048267,160.00950622558594,18773874
2007-05-09,159.69316595936482,160.6975236383731,158.03596640273142,160.52175903320312,20192089
2007-05-10,161.40060717758803,161.68183329478202,158.18665379219357,158.82945251464844,15843099
2007-05-11,155.77618975381566,160.6975595721787,153.7925889282491,159.60279846191406,29450679
2007-05-14,161.70188110609675,163.40928379459717,161.19970226724877,162.73135375976562,16711929
2007-05-15,162.7564546685803,163.29880673962623,160.04468090439383,160.54685974121094,30350894
2007-05-16,160.79798868531554,165.51847876029146,160.55693582178344,164.18267822265625,24876581
2007-05-17,165.22717180352063,169.7116363558614,165.22717180352063,169.25967407226562,24973307
2007-05-18,169.21448882736007,171.34372386512337,167.73808225103406,170.58543395996094,20283846
2007-05-21,171.74546637027728,177.7716256727172,171.16294107934021,176.86268615722656,28342277
2007-05-22,177.67121086369812,179.27818058545137,174.57276277315728,178.70068359375,34401499
2007-05-23,178.7760048956836,180.56376762643202,175.76293158533485,176.380615234375,14032887
2007-05-24,175.7679485355607,176.76729136676576,172.45356249288173,173.47299194335938,24716385
2007-05-25,170.86669248368202,174.45727652196535,170.85162081358948,173.55838012695312,21165870
2007-05-28,174.7485390238176,175.76294015290287,172.3782508162953,173.1415557861328,13474797
2007-05-29,172.95073870156648,177.57079555155957,172.02672733156786,176.45594787597656,20311599
2007-05-30,175.762877104861,178.77594948126048,174.96942908064852,176.0491180419922,26982519
2007-05-31,176.2650998853284,177.94740106059135,175.46160835390347,176.64675903320312,16331017
2007-06-01,178.05283608427757,178.7659243206475,175.49674059450217,175.88844299316406,13167670
2007-06-04,177.6712109245499,177.6712109245499,174.6129360703336,174.9544219970703,12200442
2007-06-05,174.6581047759249,175.86334198993447,172.96576040846782,175.3009033203125,15844324
2007-06-06,175.8633703834182,176.566428890673,168.9634153836821,169.86734008789062,23865990
2007-06-07,168.0293896542321,171.42413623837905,166.72373233151785,167.64271545410156,22658622
2007-06-08,167.12541347643855,170.5251739679509,165.42805411452267,166.42738342285156,30218286
2007-06-11,180.7847051866696,180.7847051866696,166.7487857493444,167.3413543701172,18858124
2007-06-12,168.22019956639036,171.93130317790065,166.99487551973883,170.6306610107422,26005430
2007-06-13,170.57038582874543,171.72539319269916,167.72804890083566,168.27040100097656,19604810
2007-06-14,169.33503520111992,171.04245155082887,169.23460210030382,170.34442138671875,17465782
2007-06-15,170.7411256524304,171.74548340093867,167.54224448026713,168.92323303222656,17472641
2007-06-18,170.52019120288682,170.52019120288682,167.37654118903754,167.88876342773438,12464749
2007-06-19,167.88871732229782,173.7943565245298,167.73806770786388,173.4076690673828,19266710
2007-06-20,173.40770794153326,175.6424181391976,172.95073063749507,174.05050659179688,17149940
2007-06-21,174.25635875946062,175.511799007033,172.87034210624822,174.19107055664062,14187474
2007-06-22,174.2564004383029,174.2564004383029,170.6055433355106,171.25335693359375,17986039
2007-06-25,171.5446514654413,172.1472635530723,170.41976037170832,171.66015625,25281291
2007-06-26,171.64503047339466,172.74982118729784,170.74110592239893,171.06752014160156,12617428
2007-06-27,170.64072162358568,172.73982726188368,170.00295126059507,170.59552001953125,13754039
2007-06-28,171.64506899158292,172.22759440369282,169.370198845859,169.93765258789062,24648261
2007-06-29,170.7411418078613,171.84593275396355,169.63635086175907,170.79638671875,23062353
2007-07-02,171.1428924527259,171.94638411379728,168.63701272386703,169.164306640625,23953923
2007-07-03,168.3406830331349,172.0316992297651,168.3406830331349,171.4742889404297,23453510
