Date,Open,High,Low,Close,Volume
2016-08-12,207.5794234385408,226.73708109296945,205.20185617904977,222.4849090576172,86616475
2016-08-16,224.26806983831807,226.6913481920301,221.890502660323,225.63973999023438,27709873
2016-08-17,225.3654122050171,228.42881458179485,223.39935715644984,225.18252563476562,18294050
2016-08-18,225.77690465754094,228.9774683911824,225.4568566561871,227.14857482910156,14314950
2016-08-19,233.18392725931608,237.7561611271458,231.81225709896717,236.38449096679688,39822529
2016-08-22,237.57328856778034,238.12196227782894,232.2695078196203,233.00106811523438,19769886
2016-08-23,233.09248370426445,233.9154941961535,229.52614676613103,232.955322265625,17583721
2016-08-24,233.13821771479152,234.2812902115115,231.8122725951542,232.63526916503906,11560293
2016-08-25,233.092477779778,233.686876556593,227.33147424973555,228.7488555908203,21230706
2016-08-26,228.88602898876033,229.25180211488816,224.8167436588491,225.50257873535156,16531983
2016-08-29,224.81675395395578,228.47454119613786,223.35363347574255,227.74298095703125,11786129
2016-08-30,228.7488608554696,231.26358954905834,228.42881284829605,230.66920471191406,15323228
2016-08-31,231.58366227858136,233.91550451174083,229.70904346551782,230.8978271484375,15601566
2016-09-01,230.3948876584902,233.04679197137287,229.66332736688975,230.44061279296875,12175873
2016-09-02,230.44059374787614,233.36682071908376,230.12053178633042,232.8181610107422,11380257
2016-09-06,235.19573551046312,239.1278457112948,234.09838815331346,237.84762573242188,16620963
2016-09-07,240.40804376769074,247.17494410184267,238.1219269043489,243.97438049316406,30862337
2016-09-08,245.07172273231427,248.36373652946136,244.06582575169998,245.39178466796875,14339143
2016-09-09,245.43751162596283,245.43751162596283,240.8195665222615,241.50540161132812,11455826
2016-09-12,235.47005673190608,236.61311525973088,230.25771263569527,231.12643432617188,18989750
2016-09-14,233.18396436570475,235.92730512294835,231.35507052754238,235.5157928466797,12754966
2016-09-15,236.24734430547687,236.24734430547687,232.45238158585562,234.098388671875,7783662
2016-09-16,235.88156242288076,239.5850607876427,231.72081275296756,232.5438232421875,18013477
2016-09-19,234.09836699617853,236.20158334947982,233.36680680864546,233.77830505371094,11433295
2016-09-20,234.46415295894914,234.46415295894914,231.94942426945698,232.6809844970703,9914599
2016-09-21,232.72670180613275,234.32698364566411,229.2060761778236,229.66329956054688,12817180
2016-09-22,235.8358154296875,236.33877789513505,233.2753756469204,235.8358154296875,20797370
2016-09-23,236.65881527790242,236.65881527790242,232.08659533556934,232.77243041992188,12730223
2016-09-26,232.223759582956,232.6809829780606,229.2060823845955,230.1205291748047,8800173
2016-09-27,231.49219895764085,232.17803404910535,227.05714040484756,227.69725036621094,11345387
2016-09-28,228.61168772129002,233.91548166709399,226.828519347734,232.04086303710938,17277539
2016-09-29,233.18393225134685,234.7842141393463,222.66779413020768,226.0969696044922,27870695
2016-09-30,225.73120036426172,230.89781925334265,224.77102842422119,229.7547607421875,14826293
2016-10-03,231.35505193516767,234.6927773402435,231.0349899578693,233.45828247070312,9314647
2016-10-04,233.91549528739932,239.5850626823418,232.08660167913717,237.52755737304688,21532806
2016-10-05,239.58505547741083,242.23694554830155,237.3446497119837,238.533447265625,20868556
2016-10-06,238.9906751938407,239.5850600286019,233.77831730534703,234.82992553710938,11081154
2016-10-07,235.24142387675383,237.66470215653493,233.41253039666245,236.5673828125,11934100
2016-10-10,237.16179301345056,238.0305007655172,234.14410170406944,234.64706420898438,9399844
2016-10-13,233.13821213388664,233.50399923101912,224.81675450937453,228.29164123535156,18050638
2016-10-14,229.5261312052458,231.85797317748302,227.7886879846337,230.5320281982422,12133951
2016-10-17,232.0408513102702,234.50986857556143,230.4405695770959,231.53790283203125,16865537
2016-10-18,233.09247790572738,235.65294562567493,232.0865948229092,234.92137145996094,20218355
2016-10-19,235.92728045714713,235.92728045714713,233.04677854453405,233.54971313476562,9546481
2016-10-20,233.8240320528494,238.57915237984187,233.45825893283077,237.93905639648438,14179531
2016-10-21,237.5275494337543,237.5275494337543,234.1898242915788,236.38449096679688,8833390
2016-10-24,237.11604325296145,242.23695089649843,237.11604325296145,240.45379638671875,14483254
2016-10-25,241.41396634650738,241.9169009470481,238.44201410928713,239.08213806152344,9079178
2016-10-26,238.12194506687064,242.19124455668106,234.82993095122313,236.6131134033203,15020687
2016-10-27,235.92728045714713,236.01873072083532,232.5438300009513,233.54971313476562,10938008
2016-10-28,234.0069175973993,236.65880758940176,232.26947435482526,235.92726135253906,11430184
2016-11-01,235.01282286229062,238.5791597290552,234.55559947150795,236.79600524902344,10000632
2016-11-02,232.36091894612437,234.09836214633935,229.11463027412825,229.5718536376953,13716294
2016-11-03,229.66329188063855,231.17213736517988,223.90228861365304,224.6338348388672,12902390
2016-11-04,225.18253903227676,226.23414733880253,219.74158301181188,222.07342529296875,12657669
2016-11-07,226.7827915879448,232.17802177422126,224.49667473725987,231.0806884765625,11224419
2016-11-08,231.99514505319925,232.36093213682778,227.37718602834886,231.03497314453125,9367228
2016-11-09,214.8949948824369,238.7163225141712,214.8949948824369,237.75616455078125,31761606
2016-11-10,244.15730797846476,259.8858048985602,242.55702599733252,257.23388671875,50227559
2016-11-11,254.90201998979617,264.09219824737653,247.35783464480667,249.64395141601562,57937113
2016-11-15,251.6100294250188,259.19995454829746,247.54075794160627,254.39910888671875,48658808
2016-11-16,259.70289201379677,260.43443829340845,252.52447902996238,253.4846649169922,27532708
2016-11-17,254.21622195369247,258.0569098509258,252.02155511528895,253.71328735351562,19500760
2016-11-18,254.35339299595134,256.04512529801116,251.33572946762067,252.20443725585938,13389671
2016-11-21,253.43893735843832,253.8504496011228,233.96123073429908,235.33290100097656,26002028
2016-11-22,238.487725870313,240.17945811388918,229.66331940269504,235.33290100097656,25631435
2016-11-23,237.57327575577264,238.07623825731983,232.95533041753689,236.52166748046875,16190033
2016-11-24,235.74436935904828,240.49950379059217,232.77243126935923,239.3564453125,28927720
2016-11-25,240.95672126383346,241.871168023848,236.24732603109862,238.62489318847656,19303589
2016-11-28,231.766551442604,235.69867568998404,226.78281889860733,231.85800170898438,22315183
2016-11-29,232.49808371465713,234.55558888027355,230.44057854904068,231.0806884765625,12656706
2016-11-30,232.26948066253442,237.8933227429052,231.0806970653238,236.24732971191406,16501691
2016-12-01,237.43609203802623,238.67060072657264,232.8638583076321,233.77830505371094,12986151
2016-12-02,232.2237560080543,239.0363816995677,231.35503436139896,232.36093139648438,21139754
2016-12-05,232.635254517169,235.74436797802585,231.53792117529895,234.92137145996094,8406973
2016-12-06,236.3845080774998,237.8933397817603,234.4184529533602,236.9331817626953,10048459
2016-12-07,238.0762272306482,240.2708939441354,230.12052899921795,233.73260498046875,22193202
2016-12-08,236.33880268064974,238.21340758533853,235.97300161043415,237.66473388671875,9047721
2016-12-09,238.4877151168974,244.34019698286195,236.65882151045892,243.8372344970703,16004173
2016-12-12,245.89474847405964,246.30626071269808,239.85939377867803,241.09390258789062,14296268
2016-12-13,242.2369615950914,243.928693825267,239.17355910910362,243.38002014160156,9084137
2016-12-14,243.24285654752973,243.47146825481124,239.8593921170823,240.40806579589844,8672531
2016-12-15,237.6647257794503,244.61452727591973,236.84172921294657,242.69418334960938,12274497
2016-12-16,243.5628976039817,243.5628976039817,240.5452065829775,242.0997772216797,11017555
2016-12-19,240.81958585634803,241.87119416267112,238.53346870925284,238.99069213867188,8371299
2016-12-20,239.44789469829,240.40805265370315,231.58364681637403,232.77243041992188,12765309
2016-12-21,234.18984821174917,235.9272916776469,232.36095447781392,233.50401306152344,8778450
2016-12-22,232.49810329528145,232.49810329528145,227.10287265462713,228.42881774902344,12981595
2016-12-23,228.38306997963167,230.25768855992422,226.59990165334355,227.8343963623047,10557157
2016-12-26,226.78280775593885,227.0571445882493,222.75924739322224,223.3079071044922,8592983
2016-12-27,223.67370952586808,228.56599189835092,222.30203922367352,227.46865844726562,8756536
2016-12-28,227.9258540949355,230.89780605404698,226.00551032463108,226.55418395996094,11747088
2016-12-29,226.46273803710938,227.5600853287707,224.4966830540253,226.46273803710938,10658616
2016-12-30,226.55420942547974,230.71494542658778,226.09698599576132,228.7946014404297,10538497
2017-01-02,230.89781779277487,231.94942603504518,221.84480002303218,222.75924682617188,25988990
2017-01-03,223.1250319786594,225.31969884301046,220.47314168812252,223.94802856445312,15963085
2017-01-04,224.77104493772092,225.3197046913738,221.47903060239565,222.119140625,11225978
2017-01-05,224.03946562708305,224.86246216437283,222.85068199839162,224.35952758789062,11970913
2017-01-06,224.95392279958514,227.6972633215313,224.49669937926078,224.8624725341797,12354302
2017-01-09,225.31967898512218,227.10286135277246,224.95390585775056,225.91407775878906,8329253
2017-01-10,226.50847050144088,227.69725413700303,225.3196868658787,227.05714416503906,9352013
2017-01-11,228.291626644376,231.5379154130204,227.69724183538273,230.57774353027344,13415303
2017-01-12,231.26359239557192,232.68098774007453,229.1146507666108,229.7547607421875,11282323
2017-01-13,230.44060475161987,230.98927843951196,227.78871448462834,229.43470764160156,9333736
2017-01-16,229.5718541402927,234.46413576916106,229.25179220375514,233.8697509765625,13234727
2017-01-17,235.42434773914283,236.5216671920207,232.63526816133526,234.098388671875,9480201
2017-01-18,235.10427124408662,237.1160374034424,234.64704785695565,236.24732971191406,8048897
2017-01-19,235.19572563955148,239.5850590705295,234.55560172362908,236.2930450439453,13029151
2017-01-20,236.3844789641747,238.213372418443,228.8860185923447,229.5718536376953,15341756
2017-01-23,229.52614491353071,233.36681865129415,228.70314838163523,232.40664672851562,9339939
2017-01-24,233.2753840430173,235.0128273800509,232.2694869826184,233.0924835205078,13540202
2017-01-25,233.68688840956835,238.67062080427473,232.4523796171713,237.02462768554688,16343545
2017-01-27,238.03048783663615,245.25463978971368,237.29894156866186,243.65435791015625,18039379
2017-01-30,243.10566830008773,244.98027293042443,240.86526265307117,241.36822509765625,11884795
2017-01-31,238.80776389086117,241.27678128587877,237.43609376178478,238.0762176513672,8899165
2017-02-01,239.58505802172598,248.63807562517613,239.21928488852924,247.54075622558594,27253142
2017-02-02,248.59237329997217,251.47287519817445,245.71187140176988,249.91830444335938,20139955
2017-02-03,249.64396589771823,254.71913426153012,248.72951913618812,253.8046875,15366890
2017-02-06,256.0451331923536,258.3312504529996,252.38734557531998,253.34750366210938,14725291
2017-02-07,254.07902942678106,256.045084314283,252.66162025173585,254.12474060058594,10981984
2017-02-08,254.30766145823077,255.3592697001857,249.2782040424706,253.4846649169922,13622088
2017-02-09,254.94773845224105,256.31940855418645,247.67790365595016,252.25013732910156,16080181
2017-02-10,254.9020335793844,258.6055317835079,251.47285823975145,252.70736694335938,37580487
2017-02-13,254.0333118876571,254.44482411359436,247.0835384780202,248.4094696044922,19853043
2017-02-14,248.7295503434978,249.64399721976068,245.16321310741344,247.08355712890625,13306738
2017-02-15,247.769369044839,249.18675040741164,244.20300423658284,245.9404754638672,12201568
2017-02-16,253.30178432499855,253.30178432499855,246.5805942137345,247.35787963867188,21794688
2017-02-17,247.9522369252548,250.23835385782527,244.797412302328,246.30624389648438,17830528
2017-02-20,246.8091933721097,248.31802505743534,245.07174997971342,246.58058166503906,9229363
2017-02-21,246.90063231246572,248.2723024919794,245.66612356956313,247.54075622558594,7754157
2017-02-22,248.63810255960172,251.1985705827513,246.44343561597654,249.00387573242188,12617613
2017-02-23,248.45520755166544,249.64397723295116,246.53486368391776,247.31214904785156,13146194
2017-02-27,247.6322129879907,248.2266258070695,244.7059996091107,245.30038452148438,9645350
2017-02-28,245.8947318654723,248.0436873649977,245.0717353504862,246.16908264160156,7941592
2017-03-01,246.90064880314944,249.91831223695112,246.71774827098437,248.5009307861328,7656892
2017-03-02,249.64396785161946,251.1985385210681,243.70006385515234,244.43161010742188,14220808
2017-03-03,243.47144699324986,245.89472529747647,241.642553494709,242.3740997314453,10120034
2017-03-06,243.79152142339532,247.22069690879556,243.56290972436864,246.7634735107422,9515073
2017-03-07,247.63218009753137,247.7236303580667,243.60861979428918,244.8888397216797,11599142
2017-03-08,244.88884495728098,247.17496198603342,243.24285185926,246.80918884277344,9122987
2017-03-09,245.98616015267612,250.46694336222163,245.43748655612603,249.87255859375,15594429
2017-03-10,251.01565923131818,251.9758172569535,246.44342500123955,248.77525329589844,9557026
2017-03-14,254.58199239171,254.58199239171,250.37553138409064,251.15281677246094,15734886
2017-03-15,249.32388503842517,256.5022971532882,249.32388503842517,253.62179565429688,20055974
2017-03-16,254.21622901493012,256.228023284924,252.4330464616763,255.40499877929688,18005184
2017-03-17,255.54218754471367,255.58789872527467,250.1012175361811,250.6956024169922,14265642
2017-03-20,251.24426536366224,251.24426536366224,248.54663606513847,250.46697998046875,9678185
2017-03-21,250.92421121167484,253.34748979396937,247.03781208131656,249.0496063232422,11898233
2017-03-22,247.17495707051705,247.81508098851853,243.97439329391258,244.61451721191406,9887203
2017-03-23,245.9861845730403,246.35195770481985,243.88296813528214,245.52896118164062,7998170
2017-03-24,246.44340090208416,255.08493391457765,245.6661155776392,252.8445281982422,20133467
2017-03-27,252.38733766822344,256.7766715084675,251.65579133041743,255.5421905517578,15966114
2017-03-28,256.6394950468067,258.697000396578,254.67343996058784,257.9654541015625,18673371
2017-03-29,258.92560157508177,265.09811737344256,258.92560157508177,263.7721862792969,31008407
2017-03-30,264.2751145366015,268.618736661338,264.13795310347626,266.14971923828125,19683170
2017-03-31,267.0184556461733,269.761795943908,263.8178919654829,268.2986755371094,20185269
2017-04-03,269.57889996719456,270.4019243957335,267.2013606611522,268.070068359375,10509610
2017-04-05,268.2072703508091,273.1910172252148,264.8695446756747,271.9107971191406,21936647
2017-04-06,270.1733130655663,272.09362898354965,266.51552593538673,267.7957458496094,18413111
2017-04-07,266.74412011585883,269.57888263024864,263.04059414571526,264.6866149902344,10765502
2017-04-10,265.0066992027792,265.509661739421,262.0347467918484,264.59521484375,10307875
2017-04-11,264.54943121018454,269.8989502304504,264.0922078393362,269.3045654296875,11682024
2017-04-12,268.847377712754,270.17333682673984,264.3665936655488,265.3267517089844,13251421
2017-04-13,265.4181943861471,268.0243734524162,265.1895826769428,266.6069641113281,9944020
2017-04-17,266.1954613043757,267.70429289906787,263.81789411231796,265.0981140136719,8146800
2017-04-18,266.1497634088051,271.4992834421069,263.72648466575356,265.46392822265625,13457050
2017-04-19,266.6069470280746,266.7898475463995,258.6969879777906,259.74859619140625,18149995
2017-04-20,259.61145166950985,262.35479218290385,258.056908789275,260.4344482421875,14514929
2017-04-21,262.4462180157519,262.4462180157519,255.35925568257395,258.056884765625,12042308
2017-04-24,259.0171048072149,263.22356645956484,256.86814884177124,261.5775451660156,10077853
2017-04-25,262.90350443803806,264.0922743389012,260.6173870081421,261.5775451660156,11531902
2017-04-26,262.53768318149224,264.7323499311876,259.10850766424886,261.94329833984375,13836891
2017-04-27,261.9433274827758,263.3149978422806,257.00529186319477,257.91973876953125,22622372
2017-04-28,258.7884519377899,265.8754148442134,258.33122852447224,264.9609680175781,14152004
2017-05-02,265.4181922457191,267.475697611965,262.5376903143154,263.635009765625,9754789
2017-05-03,264.64091019456305,268.1158249342601,261.3488959857406,265.0066833496094,13950914
2017-05-04,268.8473563847103,274.3340371272554,268.0243598546688,273.4653015136719,24534923
2017-05-05,275.2484417477169,278.81477810264363,267.1555833110045,270.67620849609375,34756331
2017-05-08,270.76767637555827,275.0198479951408,268.755882451152,273.78533935546875,11560550
2017-05-09,275.15707530989977,275.15707530989977,269.9904557432332,271.1335144042969,7843574
2017-05-10,271.5907088721628,272.6423171467246,267.9329215472852,269.2588806152344,8699405
2017-05-11,270.58476378265715,273.78532712423873,269.25883285659194,272.5965576171875,11934889
2017-05-12,274.33404015146306,276.7116074141161,270.67625294944355,272.4136962890625,13376269
2017-05-15,272.87091743366284,276.1629314696077,272.047920901352,275.6142578125,10383539
2017-05-16,276.1629255589431,282.0153793271964,273.7396471908422,281.1923828125,17533439
2017-05-17,281.64959074305074,282.3811369589244,279.3634739350714,281.32952880859375,14120513
2017-05-18,278.7690899260999,281.5581412769564,276.16291117637377,277.0316467285156,15471393
2017-05-19,278.4033525550992,288.3250784777504,276.1629466267375,281.6496276855469,55250969
2017-05-22,282.5183411065541,282.9298254095469,268.1158044610904,269.1216735839844,35771221
2017-05-23,269.76178117423103,270.58477763715155,262.6748191264334,264.137939453125,19846852
2017-05-24,265.23533781819805,265.6011389389177,257.553988697111,258.9256591796875,16435958
2017-05-25,259.8400365731021,266.4240642887013,259.29136294568553,265.281005859375,15018467
2017-05-26,268.0491811196232,268.51053943480326,263.2510433781197,266.1576232910156,12304394
2017-05-29,266.57285041161026,268.37215924978216,261.4056312323968,262.0515441894531,10619968
2017-05-30,261.4978560669827,267.3571115992468,259.32946661374183,266.52667236328125,9643418
2017-05-31,266.6651084670775,268.97190006281346,265.00422978177846,266.0191955566406,10697171
2017-06-01,265.6962520916359,268.87960741656434,262.60514589800863,265.2348937988281,12186700
2017-06-02,267.49553158283413,268.04916716404136,264.21989897922725,264.86578369140625,12004368
2017-06-05,265.7884854473777,267.3571148134502,264.58896522090373,265.0503234863281,7917410
2017-06-06,269.4332763346103,270.30986846302915,264.45061178763535,265.09649658203125,12346121
2017-06-07,265.9269448366653,268.9718984612754,265.00422820386507,268.0953063964844,10864355
2017-06-08,269.4332204873824,269.4332204873824,265.51167532617904,266.2959899902344,8370299
2017-06-09,266.0191987673297,267.03419271351936,263.7124071437522,266.2498779296875,10804887
2017-06-12,264.58897916536813,264.8196583102376,262.32831228201644,262.9281005859375,10326846
2017-06-13,263.3433159428165,264.81966815668994,261.12880170154443,261.9131164550781,9171049
2017-06-14,263.8046546985352,264.1737356848811,260.7597013623393,262.2360534667969,11566255
2017-06-15,261.9131423155351,263.7124229946279,259.60635055330397,262.0515441894531,11925641
2017-06-16,262.69743429733074,264.4967148199238,261.3594839279787,263.850830078125,19246907
2017-06-19,264.45056019383065,267.44938888303705,263.251011822704,266.52667236328125,14848661
2017-06-20,265.3732927893851,268.51052351478756,263.52785963808077,267.6800842285156,14927701
2017-06-21,265.97305014020355,269.84847098089807,265.97305014020355,268.4182434082031,10537576
2017-06-22,268.74119200002156,273.03181827481654,268.55663742858076,271.7400207519531,26110402
2017-06-23,271.9707022285066,272.70886420247757,265.5578109632208,266.61895751953125,20648597
2017-06-27,266.89577412015467,267.08032870210485,255.40794129111066,258.0376892089844,25523129
2017-06-28,256.14615065104084,256.93046544447867,252.59368587540678,255.03887939453125,17241351
2017-06-29,255.7309164414486,257.71475162672675,250.6559748163252,251.3941650390625,30457363
2017-06-30,250.97889664538596,253.51636710779334,248.8566598859111,252.50137329101562,12235472
2017-07-03,252.91662040138988,254.2084179825533,251.48639280586133,253.60865783691406,8951033
2017-07-04,253.74704437814788,255.08499460304392,251.02501936573466,251.901611328125,7856082
2017-07-05,252.73206856553315,254.30069803338208,251.30186911355227,253.65478515625,10048734
2017-07-06,253.79321073882574,260.85201584496053,253.37800512963315,259.28338623046875,16115817
2017-07-07,258.914269652114,260.5751481790635,257.62247211347835,258.4529113769531,5914038
2017-07-10,262.14379776515176,264.81967033533107,261.31335843772735,263.4817199707031,2095795
2017-07-11,265.281064431215,267.31105253571207,261.1288390749003,261.6363220214844,12400820
2017-07-12,262.69740621987415,266.1114404706825,261.3133314308528,265.4194030761719,7524835
2017-07-13,266.5727890490905,267.5877828226461,264.40439965992005,266.43438720703125,8434324
2017-07-14,266.4805549734838,270.90961175098744,265.050355441867,269.0641784667969,13750192
2017-07-17,270.17143294898597,271.37098152980326,267.2648810354815,270.3559875488281,10549310
2017-07-18,269.29481269360303,273.4931614509819,267.5877815587414,268.510498046875,11913832
2017-07-19,268.97187294698267,271.27866431016434,268.8795956606405,270.63275146484375,9006728
2017-07-20,270.35594361144763,271.509339275319,267.6339185810817,268.4643859863281,6256500
2017-07-21,268.55667258485767,269.617819270944,265.973077200917,268.1875915527344,7266604
2017-07-24,268.32597607926704,273.40091738045663,268.2337269465062,271.7861633300781,11195781
2017-07-25,273.12412285154346,274.32364320854447,271.87844976753354,273.2164001464844,10846999
2017-07-26,273.3547783895508,276.49200903292405,272.4320618380249,272.9395446777344,12527914
2017-07-27,274.0468075299808,276.676555254255,273.3086455746743,275.29248046875,22286060
2017-07-28,274.04684749139085,277.5070349597165,272.75504980169814,275.98455810546875,15766196
2017-07-31,276.2613156377167,289.59458038279115,274.9695181640625,288.3489074707031,41547584
2017-08-01,289.732998054776,290.47116003459786,284.15057416480266,285.1194152832031,14888804
2017-08-02,286.0421281412921,287.7030066539667,281.7053491284235,283.9198913574219,17005571
2017-08-03,283.27398176073285,283.6430627501046,275.98452662411194,277.32244873046875,14459919
2017-08-04,277.0917522894748,282.6280512615648,274.6004346474779,281.6592102050781,9615344
2017-08-07,282.1667219493979,287.7030214892219,281.5669617977321,287.1494140625,11420767
2017-08-08,286.96489578947865,287.7030578912218,277.92228332726825,280.18292236328125,13578680
2017-08-09,279.35242852496214,283.6892074651145,276.9072353604395,278.93719482421875,15852734
